Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Spirit of Wood H 	St10	St-684 	St-684 	Evolution Phase (O)When there are no cards in your support box and slots 2 and 3, send this card face-down from your hand to your support box. (O)Cannot receive the effects of being 'invalidated' or 'sent to the Dark Area'; cannot receive the effects of 'Infinity Tower'.		Blue 	Spirit: Human Spirit (1 card max on your sheet)	Item 							(O)You can make a Digimon that has fulfilled its 'Spirit Evolution' appearance requirements appear in your Digimon box. You may add 'During battle, the opponent cannot undergo evolution or fusion (excluding Jogress Evolution).' to the abilities field of the Digimon that appeared. Also, if your opponent has 'Spirit of Fire H' or 'Spirit of Water H' in their support box, triple your attack power. (Excluding this card, you cannot place any other cards in your support box or your slot 3 during appearance. When you win the battle, your opponent takes the lost points of a Perfect.)	
Spirit of Earth H 	St10	St-685 	St-685 	Evolution Phase (O)When there are no cards in your support box and slots 2 and 3, send this card face-down from your hand to your support box. (O)Cannot receive the effects of being 'invalidated' or 'sent to the Dark Area'; cannot receive the effects of 'Infinity Tower'.		Blue 	Spirit: Human Spirit (1 card max on your sheet)	Item 							(O)You can make a Digimon that has fulfilled its 'Spirit Evolution' appearance requirements appear in your Digimon box. During battle, the Digimon that appeared can make its attack B or C regardless of the opponent's battle type. Also, if your opponent has 'Spirit of Light H' or 'Spirit of Steel H' in their support box, triple your attack power. (Excluding this card, you cannot place any other cards in your support box or your slot 3 during appearance. When you win the battle, your opponent takes the lost points of a Perfect.)	
Training Limiter 	St10	St-686 	St-686 	Battle Phase (O)Cannot receive the effects of 'Items being invalidated.		Blue 	Limiter	Item 							(O)Send one card in the opponent's support box with the words 'Training Manual' in its name to the Dark Area. (O)If you made your Digimon appear through appearance requirements, add 400 to your attack power. (O)This card can only be used when your Digimon is Ultimate or Hybrid level. (O)This card is sent to the Dark Area at the end of the turn.	
Guard Canceller 	St10	St-687 	St-687 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of Items being 'invalidated' or 'sent to the Dark Area'.		Blue 		Item 							(O)Send one currently activated Option card in the opponent's slots with the word 'Defense' in its name to the Dark Area. (O)This card can only be used when your points are 90 and below. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area.	
Penetrator 	St10	St-688 	St-688 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of Items being 'invalidated' or 'sent to the Dark Area'.		Blue 		Item 							(O)During the battle phase, you can send up to two currently activated Option cards in the opponent's slots with the words 'High Speed' in its name to the Dark Area. (O)This card can only be used when your points are 70 and below. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area.	
Noise Booster 	St10	St-689 	St-689 	Battle Phase (O)Cannot receive the effects of 'Items being invalidated'.		Blue 		Item 							(O)You may send all of the support Digimon on the opponent's sheet to the Dark Area, ignoring any abilities that state 'cannot receive the effects of Option cards'. After that, if your Digimon is Perfect or Ultimate level, add 400 to your attack power. (O)All of your Digimon become unable to receive the effects of the opponent's cards with the word 'Limiter' in their names. (O)This card can only be used when your Digimon is Hybrid level, or if your Digimon's card number is less than or is no. 200 (excluding numbers with alphabet letters at the end of them). (O)After 3 turns, send this card to the Dark Area.	
King of Land Battles! 	St10	St-690 	St-690 	Battle Phase (O)Cannot receive the effects of Programs being 'sent to the Dark Area'.		Blue 		Program 							(O)Change your lost points to 'III10 IV10 P10 U10'. After that, add 200 to your attack power. (O)During battle, the opponent cannot cause the battle to end in a draw; when you win the battle, further reduce the opponent's points by 10. (O)This card can only be used when your Digimon has the ability "underground" (excluding Level III or Armor evolved Digimon). (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Battle is Firepower!! 	St10	St-691 	St-691 	Battle Phase (O)Cannot receive the effects of 'cannot receive the effects of Option cards' or 'Programs being invalidated'.		Blue 		Program 							(O)Directly send one of the opponent's Level IV Digimon with an attack power of 300 and below when this card was turned face-up to the Dark Area. After that, choose one Digimon card from your hand and send it to the Dark Area. (O)This card can only be used when your Digimon has the ability "flame" (excluding Level III Digimon). (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Iron Knuckle!! 	St10	St-692 	St-692 	Battle Phase (O)Cannot receive the effects of 'Programs being invalidated'.		Blue 		Program 							(O)Multiply your attack power by [(The number of Option cards with a capacity of +30 and below that you used during this phase before 'Iron Knuckle!!' turned face up) +1]. (If your Digimon card has an attack with the word 'ken/fist' in its name, change the part that says '+1' to '+3', and further add 300 to your attack power. (O)This card can only be used when your Digimon has the ability "grappling" (excluding Level III Digimon). (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Never Forget 	St10	St-693 	St-693 	Point Calculation Phase (O)Send this card face-up from your hand or slot to the Evolution Requirements box.		Blue 		Program							(O)Send one Digimon card on your point gauge to the Dark Area (this effect cannot be used on the face-down card that was placed on the point gauge at the start of the game). (O)This card can only be used when your points are 80 and below. (O)Send this card to the Dark Area immediately after use.	
