Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Super Evolution Plug-In M 	St9	St-584 	St-584 	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'.		Blue 		Item 							(O)Evolve your Digimon into a Digimon of the next level with 'Winning Percentage: 40%!' or 'Winning Percentage: 60%!' in their evolution requirements, or Armor Evolution with the 'Digimental of Miracles' in their fusion requirements. After evolution, send one Digimon card from your hand to the Dark Area. (O)Immediately after this card is used, send it to the Dark Area.	
Super Evolution Plug-In D 	St9	St-585 	St-585 	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated'.		Blue 		Item 							(O)Evolve your Digimon into a Digimon of the next level with 'Winning Percentage: 40%!' or 'Winning Percentage: 60%!' in their evolution requirements, or Armor Evolution with the 'Digimental of Fate' in their fusion requirements. After evolution, send one Digimon card from your hand to the Dark Area. (O)Immediately after this card is used, send it to the Dark Area.	
D-Ark 	St9	St-586 	St-586 	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Dark Tower'.		Blue 		Item 							(O)Ignore the evolution requirements and evolve your Level IV Digimon into a Perfect level Digimon. After that, send one card from your hand to the Dark Area. (O)If the Perfect level Digimon that evolved with the use of this card has the ability "grappling", add 100 to your attack power. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Summon Cube 	St9	St-587 	St-587 	Battle Phase (O)You may only place one of this card in your slots.		Blue 		Item 							(O)Ignore the evolution requirements and evolve your Perfect level Digimon into an Ultimate level Digimon. After that, add 200 to your attack power.(O)After evolution, if the Digimon you evolved to has a basic attack A (that is written on the card) of 600 and above, send the top 3 cards of your Net Ocean to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Chainsaw 	St9	St-588 	St-588 	Battle Phase (O)You may only place one of this card in your slots.		Blue 		Item 							(O)Add 50 to the attack power of your Digimon with the ability "grappling". (O)After the raising of attack power, you can move that Digimon to another Digimon box on your sheet. If there is already a Digimon there, you can move it to the box where the Digimon that used this card used to be, regardless of whether it had the ability or not. Carry out the movement of cards like how the exchange of Level III cards is done. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Trident Arm	St9	St-589 	St-589 	Battle Phase 		Blue 		Item 							(O)Add 100 to the attack power of your Digimon with the ability "grappling". If your Digimon is 'Cyborg type, Vaccine attribute and Perfect level', 'Cyborg type, Virus attribute and Perfect level', or 'Machine type, Virus attribute and Ultimate level', further add 300 to your attack power. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Psycho Blaster 	St9	St-590 	St-590 	Battle Phase		Blue 		Item 							(O)Add 120 to the attack power of your Digimon with the ability "flame". If your Digimon is 'Cyborg type, Data attribute and Perfect level' or 'Machine type, Virus attribute and Ultimate level', add 400 to your attack power instead of 120. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Golden Drill 	St9	St-591 	St-591 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)You gain the ability "grappling". After that, add 100 to your attack power. (O)When you use this card at the same time as 'Steel Drill', if your Digimon's attack is B, triple your attack power.  (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Dramon Killer 	St9	St-592 	St-592 	Battle Phase (O)You may only use one of this card on each of your Digimon. (O)Cannot receive the effects of 'Cannot receive the effects of the opponent's Option cards'.		Blue 		Item 							(O)Send one of the opponent's Digimon with 'dramon' in their name to the Dark Area (excluding Level III Digimon or Digimon that evolve through appearance requirements). (O)This card can only be used when your Digimon is Ultimate level and its type has the words 'dragon man' in it, and when the basic attack A written on its card is 590 and below. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon reaches the end of its lifespan.	
High Evolutor 	St9	St-593 	St-593 	Evolution Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Dark Tower'.		Blue 		Item 							(O)Ignore the evolution requirements and evolve your Level IV Digimon into a Perfect level Digimon. After evolution, send one card from your hand to the Dark Area. (O)When the Perfect level Digimon that evolved with the use of this card has the ability "flame", add 100 to your attack power.(O)At the end of the turn during which this card was used, send it to the Dark Area.	
Gatling Arm 	St9	St-594 	St-594 	Battle Phase (O)You may only place one of this card in your slots.		Blue 		Item 							(O)Add 50 to the attack power of your Digimon with the ability "flame". (O)After the raising of attack power, you can move that Digimon to another Digimon box on your sheet. If there is already a Digimon there, you can move it to the box where the Digimon that used this card used to be, regardless of whether it had the ability or not. Carry out the movement of cards like how the exchange of Level III cards is done. (O)At the end of the phase during which this card was used, send it to the Dark Area.	
Giga Hand 	St9	St-595 	St-595 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue 		Item 							(O)You gain the ability "flame". After that, add 200 to your attack power. (O)When you use this card at the same time as 'Mega Hand', change the attack modifications of Mega Hand to '+300'. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon loses a battle or reaches the end of its lifespan.	
Positron Laser 	St9	St-596 	St-596 	Battle Phase (O)You may only place one of this card in your slots.		Blue 		Item 							(O)Add 400 to the attack power of your Digimon with 'Mode' in their names (If they have the word 'Fighter' in their names, further add 300 to their attack power). (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Power Limiter 	St9	St-597 	St-597 	Evolution Phase		Blue 		Item 							(O)Reduce the 'basic attack power written on your card' by 200 (during the turn, treat this reduced value as the Digimon's 'basic attack power'). After that, you can make your attack A, B, or C regardless of the opponent's battle type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Rook Device 	St9	St-598 	St-598 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Items being invalidated' or 'cannot receive the effects of Option cards'. (O)You may only have up to 6 cards with the word 'Device' in their name in your deck.		Blue 		Item 							(O)When your attack is C, multiply your attack power by 10. After that, add 'If the opponent has a Rook Device in their slot, your Digimon does not get sent to the Dark Area even after losing a battle' to the opponent's evolution requirements field. (O)When you have a Pawn Device in your slot, add 'Cannot receive the effects of the opponent's Option cards or special abilities' to this card's effects. (O)This card can only be used when your Digimon is an Ultimate level belonging to Metal Empire, with a basic C attack power of 400 and above. (O)While this card will continue its effects until it is discarded by you or when you lose the battle, for every turn that passes, reduce your points by 20.	
Winning Percentage: 40%! 	St9	St-599 	St-599 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 40%! (1) 	St9	St-600 	St-600 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%! 	St9	St-601 	St-601 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Winning Percentage: 60%! (1)	St9	St-602 	St-602 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%! or Winning Percentage: 60%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Winning Percentage: 80%! 	St9	St-603 	St-603 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%! or Winning Percentage: 80%! in its evolution requirements. After evolution, choose one card from your hand and send it to the Dark Area.	
Dragon Breath 	St9	St-604 	St-604 	Battle Phase (O)Cannot receive the effects of 'Programs being invalidated'. (O)Send your entire hand to the Dark Area.		Blue 		Program 							(O)When this card turns face-up, send all of the opponent's Digimon with an attack power of 400 and below to the Dark Area (excluding Level III Digimon and Digimon that evolved through fusion or appearance requirements). (O)This card can only be used when your Digimon is Ultimate level and is a Holy Dragon or Evil Dragon type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Aim for the Strongest Evolution! 	St9	St-605 	St-605 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box.		Blue 		Program 							(O)Ignore the evolution requirements and evolve your Digimon into a Digimon of the next level, or ignore the fusion requirements and fuse your Digimon into a Digimon of the next level (through Armor Evolution, excluding Digimon that have to be fused with the Digimental of Miracles or Fate). After the evolution or fusion, send the top 3 cards of your Net Ocean to the Dark Area.	
I'll Pull You Down to the Bottom of the Ocean!! 	St9	St-606 	St-606 	Battle Phase (O)Send one Digimon card belonging to Nature Spirits from your hand to the Dark Area.		Blue 		Program 							(O)Send all of the opponent's Machine and Cyborg type Digimon to the Dark Area (excluding Level III Digimon). (O)This card can only be used when your Digimon is a Perfect or Ultimate level belonging to Deep Savers. (O)Send this card to the Dark Area immediately after use.	
A Tactical Retreat!! 	St9	St-607 	St-607 	Battle Phase (O)Cannot receive the effects of 'Programs being invalidated'. (O)Draw one card from your Net Ocean and add it to your hand.		Blue 		Program 							(O)Reduce your attack power by 1000. (O)During the turn, even if you lose the battle, the Digimon that used this card does not get sent to the Dark Area, and your points do not get reduced. (O)This card can only be used when your Digimon is Level III or Level IV. (O)Send this card to the Dark Area immediately after use.	
Ambush!! 	St9	St-608 	St-608 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Programs being invalidated'.		Blue 		Program 							(O)Directly reduce the opponent's points by the Level IV amount stated in your lost points field. (O)This card can only be used when your Digimon is Ultimate level and has an attack power of 500 and below at the point when this card turned face-up, and when your opponent has zero face-down cards in their slots.(O)Send this card to the Dark Area immediately after use.	
The Revelation of Hidden Power!! 	St9	St-609 	St-609 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of 'Programs being invalidated'.		Blue 		Program 							(O)Ignore the evolution requirements and evolve your Digimon into a Digimon of the next level in your hand. After evolution, send the top 3 cards of your Net Ocean to the Dark Area. (O)Send this card to the Dark Area immediately after use.	
The Thought Routine of the Studious Model 	St9	St-610 	St-610 	Point Calculation Phase (O)You may only place one of this card in your slots. (O)Send the top 3 cards of your Net Ocean to the Dark Area.		Blue 		Program 							(O)For this turn, the Digimon who used this card is not sent to the Dark Area even if they lost the battle. After that, regardless of whether you won or lost, from the start till the end of the next turn, add 300 to your attack power, and you gain the ability 'Cannot lose its special abilities (this is not a special ability)'. (O)This card can only be used by a Digimon with an attack power of 490 and below at the moment when this card was turned face-up.(O)At the end of the turn after the turn during which this card was turned face-up (its effects can only take effect once), it is sent to the Dark Area together with the Digimon that used this card.	
Dragon's Nest 	St9	St-611 	St-611 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field 							(O)For every Digimon on your sheet with the word 'dragon (Ankylosaur/Ceratopsian/Dinosaur/Plesiosaur/Pterosaur/Stegosaur included)' in their type, add 200 to the attack power of your Digimon with 'dramon' in their name (excluding Level III Digimon; if you have Qinglongmon, Holydramon, Megidramon and Goddramon all gathered, further add 1000 to their attack power). (O)While this card remains in its slot until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Dragon's Eye Lake 	St9	St-612 	St-612 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field 							(O)Add 100 to your Digimon's attack power. (O)Add "cannot receive the effects of the ability/effect 'cannot receive the effects of the opponent's Option cards'" to the activation timing field of the Option cards that you use. (O)This card can only be used when your Digimon is a Level IV, Perfect, or Ultimate level belonging to Deep Savers. (O)While this card remains in its slot until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Shaggai Hole 	St9	St-613 	St-613 	Evolution Phase (O)This card cannot be discarded by you.		Blue 		Field							(O)All Digimon with a basic attack A of 580 and above written on their cards cannot use any Option cards with a card capacity of over '+20' (including those already in effect). (O)While this card remains in its slot until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
