Name	Set	ImageFile	Card Number	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Wolfmon 	EXP	Bo-92t 	Bo-92t 	Spirit Evolution Perfect Digimon + Spirit of Light H The spirit remains in the support box until this card is sent to the Dark Area. 	Hybrid	Blue		Warrior 	Variable (same as the opponent)		A	770	440	240	This Digimon can use the card "Excalibur". During use, change the part of the card"s effects that state "-80" to "-200".	III40 IV30 P20 U20
Chackmon 	EXP	Bo-93t 	Bo-93t 	Spirit Evolution Level IV Digimon + Spirit of Ice H The spirit remains in the support box until this card is sent to the Dark Area.	Hybrid	Blue		Beast Man 	Variable (same as the opponent)		B	570	350	220	Cannot lose its special abilities. This Digimon can use the card "White Nightmare". 	III30 IV20 P20 U20
Reaper Program 	EXP	Bo-94t 	Bo-94t 	Battle Phase (O)Send the top 2 cards of your Net Ocean to the Dark Area.		Blue		Program 							(O)Send one Level IV Digimon on the opponent"s sheet to the Dark Area (it can also be in another Digimon box or in the support box). (O)You can send one D-Reaper card with a number equal to or lower than yours in the opponent"s Digimon box to the Dark Area. (O)This card can only be used when your Digimon has "D-Reaper" in its name. (O)This card is sent to the Dark Area when there are no D-Reaper Digimon cards left on your sheet. 	
The Twelve Servants 	EXP	Bo-95t 	Bo-95t 	Evolution Phase (O)Send this card face-up from your slot to your support box.		Blue		Program 							(O)All Perfect level Digimon in your deck with the word "Bao" in their B attack name lose their "Deva" group, and lose the description "The evolution requirements cannot be ignored" from their ability field. "(O)When facing an opponent with a different attribute from you, add 300 to your attack power." and "(S)When you send this card from your hand to your support box, add 800 to the attack power of one of your Ultimate level Digimon who is Demon Lord type, Holy Dragon type, Holy Beast type, or Holy Bird type." is added to their ability field. (O)This card is sent to the Dark Area when your Digimon reaches the end of its lifespan.	
D-Reaper Zone 	EXP	Bo-96t	Bo-96t	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field							(O)Place one D-Reaper card from your hand face-down onto this card. Or, you may check one card from your Net Ocean, and place it face-down on this card only if it is a D-Reaper card. (O)During battle, you can make one D-Reaper card placed face-down on this card appear in your Digimon box. (If that card was a D-Reaper that would appear through switching with a Level III Digimon, you can place it in the support box and add 200 to the attack power of one of your D-Reaper cards). (O)This card is sent to the Dark Area when another Field Option card, or a "Reaper" card turns face-up on your sheet.	
Vritramon 	EXP	Bo-97t 	Bo-97t 	Spirit Evolution Agnimon + Spirit of Fire B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Demon Dragon 	Variable (same as the opponent)		C	700	550	450	You may discard two Digimon cards from your hand and double your attack power (2 cards max).	III40 IV30 P20 U30
Ornismon 	EXP	Bo-98t 	Bo-98t 	When your Digimon is Perfect or Ultimate level, make this card appear from your hand (during battle only). (O)After appearance, send 2 cards from your hand to the Dark Area.	Ultimate	Blue		Ancient Bird 	Virus	Nsp	B	650	570	500	The opponent"s Digimon (excluding Hybrid levels) cannot place any support Digimon in their support boxes.	III30 IV30 P30 U30
Trailmon 	EXP	Bo-99t 	Bo-99t 	Hagurumon + O Toy Agumon + X Solarmon + O	IV	Blue	Norimon	Machine 	Data	ME	B	430	380	250	(S)When your points are 80 and below, you may send this card from your hand to the support box of a Hybrid level Digimon. After that, add 430 to the attack power of the supported Hybrid level.	III20 IV10 P10 U10
Garummon 	EXP	Bo-100t 	Bo-100t 	Spirit Evolution Wolfmon + Spirit of Light B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Cyborg 	Variable (same as the opponent)		B	650	660	480	You may discard three cards from your hand and double your attack power (3 cards max).	III40 IV30 P20 U20
Duskmon 	EXP	Bo-101t 	Bo-101t 	Spirit Evolution Keramon + Spirit of Darkness H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Demon Man 	Variable (same as the opponent)		A	500	500	400	(O)During battle, discard one Velgrmon card from your hand and add 600 to your attack power (1 card max).	III40 IV30 P20 U20
Gigasmon 	EXP	Bo-102t 	Bo-102t 	Spirit Evolution Grottomon + Spirit of Earth B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect.	Hybrid	Blue		Mineral 	Variable (same as the opponent)		C	650	530	500	For every Level III Digimon card you discard from your hand, add 200 to your attack power.	III40 IV30 P20 U20
Mother D-Reaper 	EXP	Bo-103t 	Bo-103t 	When your Digimon is D-Reaper ADR-09, discard two Digimon cards belonging to the D-Reaper group from your hand, and make this card appear from your hand (during battle only). (O)Send the top 10 cards of your Net Ocean to the Dark Area.	Ultimate	Blue	D-Reaper	Power Synthesis			A	810	700	870	You may discard two D-Reaper ADR-02 cards from your hand, and send one card on the opponent"s sheet (excluding Hybrid level Digimon) to the Dark Area (1 card max). 	III40 IV40 P40 U40
Bolgmon 	EXP	Bo-104t 	Bo-104t 	Spirit Evolution Blitzmon + Spirit of Thunder B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Cyborg 	Variable (same as the opponent)		C	670	510	400	For every Level III Digimon card you discard from your hand, add 200 to your attack power (3 cards max). 	III40 IV30 P20 U30
Murmukusmon 	EXP	Bo-105t 	Bo-105t 	Phelesmon + Winning Percentage: 60%! Indaramon + Winning Percentage: 60%! Mummymon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Lord 	Virus	Nso	C	680	600	450	Cannot lose its special abilities. (O)During battle, you may discard one Ornismon card from your hand and add 700 to your attack power (1 card max). 	III40 IV40 P30 U30
Fairimon 	EXP	Bo-106t 	Bo-106t 	Spirit Evolution Plotmon + Spirit of Wind H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Fairy 	Variable (same as the opponent)		A	500	500	240	(O)During battle, discard one Shutumon card from your hand and add 490 to your attack power (1 card max). 	III30 IV20 P10 U10
Blizzarmon 	EXP	Bo-107t 	Bo-107t 	Spirit Evolution Chackmon + Spirit of Ice B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Beast 	Variable (same as the opponent)		C	580	470	400	You may discard one Digimon card with the word "Ice" in its evolution requirements field or type from your hand and double your attack power (1 card max).	III40 IV30 P20 U30
Mercuremon 	EXP	Bo-108t 	Bo-108t 	Spirit Evolution Hagurumon + Spirit of Steel H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Mutant 	Variable (same as the opponent)		B	560	460	360	(O)During battle, discard one Sephirothmon card from your hand and add 500 to your attack power (1 card max).	III40 IV20 P20 U20
Blitzmon 	EXP	Bo-109t 	Bo-109t 	Spirit Evolution Tentomon + Spirit of Thunder H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Cyborg 	Variable (same as the opponent)		B	630	430	550	(O)During battle, discard one Bolgmon card from your hand and add 510 to your attack power (1 card max).	III40 IV30 P20 U10
Shutumon 	EXP	Bo-110t 	Bo-110t 	Spirit EvolutionFairimon + Spirit of Wind B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue		Bird Man 	Variable (same as the opponent)		C	600	520	430	You may discard one Digimon card with the ability "sky" from your hand and double your attack power (1 card max).	III30 IV20 P20 U20
Grottemon 	EXP	Bo-111t 	Bo-111t 	Spirit EvolutionGoburimon + Spirit of Earth H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Oni 	Variable (same as the opponent)		A	560	430	420	(O)During battle, discard one Gigasmon card from your hand and add 520 to your attack power (1 card max). 	III40 IV20 P20 U10
Hippogriffomon 	EXP	Bo-112t 	Bo-112t 	Pegasmon + Winning Percentage: 40%! Nefertimon + Winning Percentage: 40%! Unimon + Winning Percentage: 40%!	Perfect	Blue		Mythical Beast 	Data	Nsp	A	510	480	310	(O)Has the abilities "sky" and "grappling". (O)When facing an Angel type Digimon, double your attack power. 	III30 IV20 P20 U20
Petaldramon 	EXP	Bo-113t 	Bo-113t 	Spirit Evolution Arbormon + Spirit of Wood B (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Perfect.	Hybrid	Blue		Plant 	Variable (same as the opponent)		B	580	550	550	For every Digimon card with the word "food" in its type that you discard from your hand, add 300 to your attack power. 	III30 IV20 P20 U20
Cherubimon 	EXP	Bo-114t 	Bo-114t 	When the opponent is an Ultimate or Hybrid level, make this card appear from your hand (during battle only). (O)After appearance, send one Seraphimon or Ofanimon card from your hand to the Dark Area. 	Ultimate	Blue		Cherub 	Virus	DA	B	760	600	470	The opponent"s Digimon (excluding Hybrid levels) cannot place a support Digimon into their support box. 	III40 IV40 P30 U30
Arbormon 	EXP	Bo-115t 	Bo-115t 	Spirit Evolution Mushmon + Spirit of Wood H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Cyborg 	Variable (same as the opponent)		A	530	490	240	(O)During battle, discard one Petaldramon card from your hand and add 570 to your attack power (1 card max). 	III40 IV20 P20 U10
Darcmon 	EXP	Bo-116t 	Bo-116t 	Plotmon + O Labramon + O Patamon + OO	IV	Blue		Angel 	Vaccine	VB	B	480	330	270	(O)Has the abilities "sky" and "grappling". (O)When facing a Mythical Beast type Digimon, double your attack power. 	III20 IV20 P20 U10
Ranamon 	EXP	Bo-117t 	Bo-117t 	Spirit Evolution Shakomon + Spirit of Water H (O)Ignore the card"s activation timing and effects. When you win in battle, your opponent takes the lost points of a Level IV. 	Hybrid	Blue		Fairy 	Variable (same as the opponent)		A	500	480	240	(O)During battle, discard one Calamaramon card from your hand and add 540 to your attack power (1 card max). 	III40 IV20 P20 U10
Terminal 	EXP	Bo-118t 	Bo-118t 	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field 							(O)During battle, add 300 to the attack power of your Digimon with "Norimon" in its group, or with "Locomon" in its name. (O)While this card remains in your slot and continues its effects until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area. 	
Digicode 	EXP	Bo-119t 	Bo-119t 	Battle Phase (O)You may only place one of this card in your slots; cannot receive the effects of being "invalidated" or "sent to the Dark Area".		Blue		Program 							(O)When the opponent"s attack power is increased or multiplied due to their support abilities, you gain the same modifications to your attack power. Your attack modifications remain even when the opponent loses their support Digimon and attack modifications. (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the turn after the turn during which this card was used, send it to the Dark Area. 	
Shining Burn Slash 	EXP	Bo-120t 	Bo-120t 	Battle Phase (O)Ignore the effects of your Spirit and place this card in slot 3.		Blue	Fusion Technique 	Program 							(O)When your Digimon is Wolfmon, ignore the effects of your Spirit and send an Agnimon card from your hand to your support box, and add 600 to your attack power (At the end of the turn, the Digimon that used this card is sent to the Dark Area regardless of whether it won or lost). (O)This card can only be used when your Digimon is Hybrid level. (O)At the end of the turn during which this card was used, send it to the Dark Area together with the Agnimon card in your support box.	
V-dramon Zero 	EXP	Bo-1v 	Bo-1v 	V-mon + OOO Guilmon + OO This Digimon"s card name is also treated as "V-dramon".	IV	Blue	Ancient Species	Mythical Dragon 	Vaccine	WG	A	460	420	310	(O)Has the abilities "gale" and "grappling". (O)When facing a Virus attribute Digimon, add 100 to your attack power. 	III20 IV10 P10 U10
Aero V-dramon Zero 	EXP	Bo-2v 	Bo-2v 	V-dramon Zero + Winning Percentage: 40%! V-dramon + Winning Percentage: 40%! This Digimon"s card name is also treated as "Aero V-dramon".	Perfect	Blue	Ancient Species	Holy Dragon 	Vaccine	WG	A	580	460	330	(O)Has the abilities "sky", "gale", and "grappling". (O)When facing a Virus attribute Digimon, add 200 to your attack power.	III30 IV20 P10 U10
Ulforce V-dramon Zero 	EXP	Bo-3v 	Bo-3v 	Aero V-dramon Zero + Winning Percentage: 60%! Aero V-dramon + Winning Percentage: 60%! This Digimon"s card name is also treated as "Ulforce V-dramon".	Ultimate	Blue	Ancient Species	Holy Knight 	Vaccine	WG VB	A	820	640	500	(O)Has the abilities "sky", "gale", "grappling", and "proud". (O)When facing a Virus attribute Digimon, add 300 to your attack power. 	III30 IV20 P10 U10
Arkadimon Child 	EXP	Bo-4v 	Bo-4v 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Bewitching Beast 	Virus	DA	C	320	230	200	During battle, you may directly reduce your points by 10, and stack one of the opponent"s Level IV or Perfect level Digimon onto their point gauge.	III20 IV20 P20 U20
Arkadimon Ultimate 	EXP	Bo-5v 	Bo-5v 	Arkadimon Perfect + Winning Percentage: 60%! Demon + Winning Percentage: 80%! 	Ultimate	Blue		Bewitching Beast 	Virus	DA	C	800	680	560	A will not go to zero due to the effects of attack C. (O)When facing a Digimon that does not belong to the "Ancient Species" group, add 300 to your attack power. 	III40 IV20 P30 U40
Gabou 	EXP	Bo-6v 	Bo-6v 	This Digimon"s card name is also treated as "Gabumon"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Reptile 	Data	Nsp	B	310	190	180	(S)Send this card from your hand to your support box, and you can make your attack A or B regardless of the opponent"s battle type. 	III10 IV10 P10 U10
Igamon 	EXP	Bo-7v 	Bo-7v 	Agumon + OO Petit Mamon + OX Kotemon + OO	IV	Blue	Spy	Mutant 	Data	Nsp	B	440	320	260	Send this card from your hand to your support box, add 300 to the attack power of your Gabumon or Digimon with the characters (Zero) in their card name.	III20 IV10 P10 U10
Leo 	EXP	Bo-8v 	Bo-8v 	Agumon + OO Bearmon + OO This Digimon"s card name is also treated as "Leomon". 	IV	Blue	Battle Commander	Beast Man 	Vaccine	Nsp	A	490	440	330	(O)Has the ability "grappling". (O)When facing a Virus attribute Digimon, add 200 to your attack power.	III10 IV10 P10 U10
Holy Angemon 	EXP	Bo-9v 	Bo-9v 	Angemon + Winning Percentage: 40%! Pegasmon + Winning Percentage: 40%! Pidmon + Winning Percentage: 40%!	Perfect	Blue		Archangel 	Vaccine	VB	A	560	450	380	(O)During battle, only when the opponent Digimon is Ultimate level, send this Digimon to the Dark Area and send one Seraphimon card from your hand to the Digimon Box.	III30 IV20 P10 U10
Demon 	EXP	Bo-10v 	Bo-10v 	Phelesmon + Winning Percentage: 60%! Skull Satamon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Lord 	Virus	Nso	C	660	540	400	(O)Only once during the turn, show the opponent that you have four cards in your hand containing "Arkadimon" in their names, and immediately reduce the opponent"s points by 30.	III40 IV30 P30 U20
Piemon 	EXP	Bo-11v 	Bo-11v 	Vamdemon + Winning Percentage: 60%! Blue Meramon + Winning Percentage: 60%! Fantomon + Winning Percentage: 60%! 	Ultimate	Blue		Demon Man 	Virus	Nso	C	620	540	340	A will not go to zero due to the effects of attack C. (O)Only once during battle, you may check either the opponent"s entire hand, or one of the cards in the opponent"s slots. 	III30 IV30 P20 U10
Rosemon 	EXP	Bo-12v 	Bo-12v 	Lilimon + Winning Percentage: 60%! Pajramon + Winning Percentage: 60%! Blossomon + Winning Percentage: 60%!	Ultimate	Blue		Fairy 	Data	Nso	B	580	560	310	(O)Only once during battle, you may make the opponent discard cards from their hand until only two cards are left. 	III30 IV20 P10 U10
Omegamon 	EXP	Bo-13v 	Bo-13v 	When your Digimon is a War Greymon or Metal Garurumon, send the other card to the Dark Area and make this card appear (during battle only).	Ultimate	Blue		Holy Knight 	Vaccine	Nso	A	700	700	610	After point calculation, you may reduce your points by 10 and make the card "Warg and Melga" appear from your hand (after appearance, move all the cards in your Dark Area to your Net Ocean and shuffle it).	III40 IV30 P10 U10
Neo Devimon 	EXP	Bo-14v 	Bo-14v 	Devimon + Winning Percentage: 40%! Devidramon + Winning Percentage: 40%! Boogiemon + Winning Percentage: 40%!	Perfect	Blue	Geno Digimon	Artificial Fallen Angel 	Virus	Nso	C	540	460	350	(O)Has the abilities "sky", "gale", and "grappling". (O)When facing a Vaccine attribute Digimon, add 200 to your attack power. 	III30 IV20 P10 U10
Metamormon 	EXP	Bo-15v 	Bo-15v 	Neo Devimon + Winning Percentage: 60%! Holy Angemon + Winning Percentage: 60%! Aero V-dramon + Winning Percentage: 60%!	Ultimate	Blue		Mutant 	Virus	UK	B	600	500	400	Only once during battle, you may change your A, B, and C attack values so that they become the same as the opponent"s A, B, and C attack values, and add 30 to each value (during the turn, that value is counted as your basic attack power).	III40 IV30 P30 U30
Parallelmon 	EXP	Bo-16v 	Bo-16v 	Level IV Digimon + D-Scanner Level IV Digimon + D-3 (O)Send the specified card face-down from your hand to your evolution requirements box (ignore the effects on the card). 	Ultimate	Blue		Mutant 	Virus	UK	C	580	420	600	When there is a face-up card belonging to the "Tamer" category on the opponent"s sheet, add 200 to your attack power.	III40 IV30 P30 U20
Callismon 	EXP	Bo-17v 	Bo-17v 	Were Garurumon + Winning Percentage: 60%! Zudomon + Winning Percentage: 60%! Minotaurmon + Winning Percentage: 60%!	Ultimate	Blue	Geno Digimon	Synthetic Beast 	Virus	Nso	C	600	560	320	(O)Has the abilities "underground" and "grappling". (O)When facing a Digimon with the ability "proud", add 400 to your attack power. 	III40 IV30 P20 U10
Warg and Melga 	EXP	Bo-18v 	Bo-18v 	At the end of the turn, you may send your Omegamon that lost the battle to the Dark Area, and make this card appear. Choose your battle type at the start of the turn.	Ultimate	Blue		Dragon Man/Cyborg 	Vaccine/Data		A B	600	600	450	(O)During battle, you may send this Digimon to the Dark Area, and send one Omegamon card with either Evolution Requirements or Fusion Requirements in its evolution requirements field from your hand to your Digimon Box.	III30 IV30 P20 U20
Pal and Pul 	EXP	Bo-19v 	Bo-19v 	This Digimon"s card name is also treated as "Petit Mamon"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Small Devil 	Virus	Nso	C	280	210	180	(O)Request a handshake from the opponent. If the opponent agrees, the battle ends in a draw. If the opponent declines, add 200 to your attack power.	III10 IV10 P10 U10
Ulforce V-dramon Zero Super Ultimate 	EXP	Bo-25v 	Bo-25v 	Ulforce V-dramon Zero + The Proud Knight"s Battle 	Ultimate	Blue	Ancient Species	Holy Knight 	Vaccine	WG	A	880	780	700	The evolution requirements cannot be ignored. (O)When you win a battle against a Virus attribute Digimon with "Super Ultimate" in its name, further reduce the opponent"s points by 30. 	III40 IV40 P30 U20
Demon Super Ultimate 	EXP	Bo-26v 	Bo-26v 	Demon + Arkadimon Ultimate	Ultimate	Blue		Demon Lord 	Virus	Nso	A	860	800	490	The evolution requirements cannot be ignored. (O)During battle, you may reduce your own points by 30, and cause the A, B, and C attack powers written on the opponent"s card to go to zero.	III60 IV50 P40 U40
Arkadimon Super Ultimate 	EXP	Bo-27v 	Bo-27v 	Arkadimon Ultimate + The Conflict I Staked My Life On	Ultimate	Blue		Bewitching Beast 	Virus	DA	A	830	700	640	The evolution requirements cannot be ignored. (O)When your attack is A, all of the non-Level III Digimon on the opponent"s sheet get stacked onto their point gauge (this ability can only be used when you win the battle). 	III40 IV20 P20 U10
Digivice 01 	EXP	Bo-20v 	Bo-20v 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Digivice	Item 							(O)Add one card you are currently not using in the game to your Net Ocean, and shuffle it (it does not matter if there are now more than 3 cards with the same name in your deck due to this addition). (O)After use, this card is switched with the card that you added in, and removed from your deck.	
Alias III 	EXP	Bo-21v 	Bo-21v 	Battle Phase (O)Send this card from your Option slot to your evolution requirements box.		Blue	Tamer 	Program 							(O)When your Digimon is Piemon, Rosemon, or Omegamon, during battle, you can send the other two cards (or one card) from your hand to your support box, and add each of their basic A attack powers to your attack power. (O)This card remains in the evolution requirements box and continues its effects until it is discarded by you or your Digimon reaches the end of its lifespan.	
Combination Attack 	EXP	Bo-22v 	Bo-22v 	Battle Phase (O)During battle, send this card face-up from your Option slot to your evolution requirements box.		Blue		Program 							(O)You may either send one card in your slots to the Dark Area, or send one Option card face-down from your hand to an empty slot (you cannot do both). (O)This card can only be used when you have a card belonging to the "Digivice" category in your hand or slot (if it is in your hand, show it to your opponent), and this card remains in the evolution requirements box and continues its effects until your Digimon reaches the end of its lifespan.	
The Awakening of the Ancient Type 	EXP	Bo-23v 	Bo-23v 	Battle Phase (O)You may only place one of this card in your slots.		Blue		Program 							(O)Only once during battle, draw cards from your Net Ocean and add them to your hand (draw only one card when your Digimon is Level IV, draw up to two cards when your Digimon is Perfect level, and draw up to three cards when your Digimon is Ultimate level). (O)This card can only be used when your Digimon is Level IV, Perfect level, or Ultimate level. (O)At the end of the battle phase during which this card was used, send it to the Dark Area. 	
Holy Angel Castle 	EXP	Bo-24v 	Bo-24v 	Evolution Phase (O)This card cannot be discarded by you. 		Blue		Field 							(O)Reduce the attack power of all Virus attribute Digimon by 300. (O)While this card remains in its slot and continues its effects until it is invalidated or when your Digimon reaches the end of its lifespan, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Susanoomon 	EXP	Bo-121t 	Bo-121t 	Jogress Evolution Kaiser Greymon + Magna Garurumon (O)Send this card to the Dark Area at the end of the turn.	Ultimate	Blue		God Man 	Vaccine		C	1000	800	700	The evolution requirements cannot be ignored. Cannot lose its special abilities; A will not go to zero. (O)For every Digimon in both players" support boxes, add 400 to your attack power (this ability is not affected by the effects of the "Hit Lock" card).	III40 IV40 P40 U40
Bokomon 	EXP	Bo-122t 	Bo-122t 	This Digimon cannot receive the effects of "Dark Tower"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Mutant 	Vaccine	Nsp	B	370	250	150	(O)Has the ability "underground". 	III10 IV10 P10 U10
Patamon 	EXP	Bo-123t 	Bo-123t 	This Digimon cannot receive the effects of "Dark Tower"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Mammal 	Data	VB	A	250	180	110	(O)When there is a Bokomon on your sheet, add 100 to your attack power.	III10 IV10 P10 U10
Neamon 	EXP	Bo-124t 	Bo-124t 	This Digimon cannot receive the effects of "Dark Tower"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Beast 	Data	Nsp	A	330	270	150	(O)Has the ability "underground". 	III10 IV10 P10 U10
Kaiser Leomon 	EXP	Bo-125t 	Bo-125t 	Lowemon + Winning Percentage: 40%! Duskmon + Winning Percentage: 40%! Leomon + Winning Percentage: 40%!	Hybrid	Blue		Cyborg 	Variable (same as the opponent)	VB	B	680	560	540	Perfect Class. (O)During battle, discard one Löwemon card from your hand and double your attack power (1 card max). 	III40 IV30 P30 U30
Lowemon 	EXP	Bo-126t 	Bo-126t 	Monodramon + OO Bakumon + OX	Hybrid	Blue		Warrior 	Variable (same as the opponent)	VB	C	640	500	410	Level IV Class. (O)During battle, discard one Kaiser Leomon card from your hand and add 300 to your attack power (1 card max).	III20 IV20 P20 U20
Flamon 	EXP	Bo-127t 	Bo-127t 	This Digimon cannot receive the effects of "Dark Tower"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Demon Man 	Variable (same as the opponent)	Nsp	B	410	250	160	(O)Has the abilites "underground" and "grappling".	III20 IV10 P10 U10
Ofanimon 	EXP	Bo-128t 	Bo-128t 	Angewomon + Winning Percentage: 60%! 	Ultimate	Blue	Three Great Angels 	Ophan 	Vaccine	VB	B	700	600	360	A will not go to zero due to the effects of attack C. (O)When you win the battle, further reduce the points of the opponent"s Virus attribute Digimon by 20. 	III40 IV20 P10 U10
Aldamon 	EXP	Bo-129t 	Bo-129t 	Jogress Evolution Vritramon + Agnimon	Hybrid	Blue	Fusion Form	Demon Man 	Variable (same as the opponent)	Nso	A	760	650	610	Ultimate Class. (O)Has the ability "sky". (O)The opponent cannot place any support Digimon into their support box. 	III40 IV30 P20 U20
Kaiser Greymon 	EXP	Bo-130t 	Bo-130t 	Aldamon + Wind to Flame and Ice to Sword At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Hybrid	Blue	Transcendent Form	Dragon Warrior 	Variable (same as the opponent)	Nso	C	920	800	610	Ultimate Class. A will not go to zero. (O)For every Digimon in the opponent"s support box, add 250 to your attack power (this ability is not affected by the effects of the card "Hit Lock"). 	III40 IV40 P30 U30
Beowolfmon 	EXP	Bo-131t 	Bo-131t 	Jogress Evolution Garummon + Wolfmon	Hybrid	Blue	Fusion Form	Warrior 	Variable (same as the opponent)	VB	B	770	650	600	Ultimate Class. (O)Has the ability "gale". (O)The opponent cannot place any support Digimon into their support box.  	III40 IV30 P20 U20
Magna Garurumon 	EXP	Bo-132t 	Bo-132t 	Beowulfmon + Darkness to Light and Thunder to Cannon At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Hybrid	Blue	Transcendent Form	Cyborg 	Variable (same as the opponent)	VB	C	910	780	620	Ultimate Class. A will not go to zero. (O)For every face-down card in your slots, add 200 to your attack power (this ability is not affected by the effects of the card "Hit Lock"). 	III40 IV40 P30 U30
Black Seraphimon 	EXP	Bo-133t 	Bo-133t 	Jogress Evolution Sephirothmon + Mercuremon Holy Angemon + Winning Percentage: 60%! 	Ultimate	Blue		Seraph 	Virus	Nso	A	790	670	410	The evolution requirements cannot be ignored. (O)When you win the battle, further reduce the opponent"s points by 10.	III60 IV30 P30 U20
Sephirothmon 	EXP	Bo-134t 	Bo-134t 	Mercuremon + Winning Percentage: 40%! Sephirothmon (Unknown) + Winning Percentage: 40%! Nanimon + Winning Percentage: 40%! 	Hybrid	Blue		Mutant 	Variable (same as the opponent)	ME	A	540	520	600	Perfect Class. (O)The opponent cannot use any cards containing the characters (Plug-In).	III40 IV30 P20 U30
Velgrmon 	EXP	Bo-135t 	Bo-135t 	Duskmon + Winning Percentage: 40%! V-dramon (Virus) + Winning Percentage: 40%! Saberdramon + Winning Percentage: 40%! 	Hybrid	Blue		Giant Bird 	Variable (same as the opponent)	Nso	A	680	600	500	Perfect Class. (O)Has the ability "sky". (O)When the battle ends in a draw, further reduce the opponent"s points by 10. 	III40 IV30 P20 U30
Lucemon 	EXP	Bo-136t 	Bo-136t 	This Digimon cannot receive the effects of "Dark Tower"; unless it is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Angel 	Vaccine	VB	B	500	460	280	Cannot receive any support abilities from allies. (O)Has the abilities "sky", "gale", "grappling", "flame", "freezing", and "hungry". 	III30 IV30 P30 U20
Lucemon Falldown Mode 	EXP	Bo-137t 	Bo-137t 	Lucemon + The Gospel of the Fallen Angel 	Perfect	Blue	Seven Great Demon Lords 	Demon Lord 	Virus	DA	A	900	710	640	The evolution requirements cannot be ignored. (O)Has the abilities "sky" and "grappling". (O)When the opponent does not have the ability "grappling", double your attack power. 	III30 IV30 P20 U20
Dynasmon 	EXP	Bo-138t 	Bo-138t 	Mistymon + Winning Percentage: 60%! 	Ultimate	Blue	Royal Knights	Holy Knight 	Data	VB	B	730	630	400	(O)Send one Lucemon card from your hand to your support box, and add 400 to your attack power (this ability is not affected by the effects of the card "Hit Lock").	III40 IV30 P20 U20
Lord Knightmon 	EXP	Bo-139t 	Bo-139t 	Knightmon + Winning Percentage: 60%!	Ultimate	Blue	Royal Knights	Holy Knight 	Virus	VB	B	720	620	410	(O)Send one Lucemon card from your hand to your support box, and double your attack power (this ability is not affected by the effects of the card "Hit Lock"). 	III40 IV30 P20 U20
Lucemon Satan Mode 	EXP	Bo-140t 	Bo-140t 	Lucemon Falldown Mode + The Gospel of the Fallen Angel 	Ultimate	Blue		Demon God 	Virus	DA	A	1000	830	700	The evolution requirements cannot be ignored. Cannot lose its special abilities. (O)Halve the attack power of the opponent"s blue frame Digimon after taking into account effects and abilities. 	III40 IV40 P40 U40
