Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Dukemon Crimson Mode 	NEW	Re-81 	When your Digimon is Guilmon and the opponent is an Ultimate level, make this card appear from your hand (during battle only). (O)After appearance, send one Dukemon card from your hand to the Dark Area. 	Ultimate	Blue		Holy Knight 	Virus	VB	C	880	750	530	A cannot go to zero. (O)Has the abilities "sky", "fencing", and "gale". (O)When facing a red frame Digimon, triple your attack power. 	III40 IV30 P30 U20
Beelzebumon Blast Mode 	NEW	Re-82 	When your Digimon is Impmon and the opponent is an Ultimate level, make this card appear from your hand (during battle only). (O)After appearance, send one Beelzebumon card from your hand to the Dark Area. 	Ultimate	Blue		Demon Lord 	Virus	DA Nso	C	930	690	530	A cannot go to zero. (O)Has the abilities "sky", "marksmanship", and "gale". (O)When facing a Digimon with a golden card frame, add 800 to your attack power. 	III40 IV30 P30 U20
High Speed Plug-In D 	NEW	Re-83 	Battle Phase		Blue		Item							(O)During battle, your attack becomes B regardless of the opponent's battle type. (O)At the end of the turn during which this card was used, send it to the Dark Area.	
Meicoomon	NEW	Re-84	When your Digimon is Agumon or Tailmon, make this card appear from your hand (during battle only). O)After appearance, send two cards from your hand to the Dark Area. 	IV	Blue		Unknown 	Unknown	Nsp	A	350	320	250	(S)Add 460 to the attack power of your Agumon, Tailmon, Palmon, or Piyomon. (O)Discard one Program Option card from your hand and add 400 to your attack power (1 card max). (O)You can make your attack C regardless of the opponent's battle type. 	III10 IV10 P10 U10
Agumon (1) 	NEW	Re-01t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Reptile 	Vaccine	Nsp	A	360	260	160	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "hungry". 	III10 IV10 P10 U10
War Greymon (1)	NEW	Re-02t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand.	Ultimate	Blue	Partner	Dragon Man 	Vaccine	Nsp	B	630	550	420	(S)Add 550 to the attack power of your Metal Garurumon. (O)When you have a 'Yagami Taichi' card on your sheet, double your attack power. 	III40 IV30 P20 U10
Yagami Taichi (1)	NEW	Re-03t 	Battle Phase (O)You may only place one of this card in your slots. 		Blue	Chosen Children	Program							If you win the battle on the turn during which you played this card, double the opponent's Lost Points. If this card was used to make War Greymon appear from your hand, you may place this card next to your War Greymon card until War Greymon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area at the end of the turn.	
Memories in my Arms 	NEW	Re-04t 	Preparation Phase		Blue		Program							You can use this card when the opponent is a Level III Digimon. Skip the Battle Phase of the turn during which this card is activated, and move straight to the Point Calculation Phase (since there is no battle, point calculation will not occur). Send this card to the Dark Dark Area at the end of the turn.	
Gabumon 	NEW	Re-05t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Reptile 	Data	Nsp	B	350	240	180	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "flame". 	III10 IV10 P10 U10
Metal Garurumon (1)	NEW	Re-06t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand.	Ultimate	Blue	Partner	Cyborg 	Data	ME	B	630	600	420	(S)Add 600 to the attack power of your War Greymon. (O)When you have an 'Ishida Yamato' card on your sheet, your A will not go to zero. 	III40 IV30 P20 U10
Ishida Yamato (1)	NEW	Re-07t 	Battle Phase (O)You may only place one of this card in your slots. 		Blue	Chosen Children	Program							You can use this card when your Digimon is non-Level III. During battle, when facing a Digimon of a higher level than yours, double your attack power. If this card was used to make Metal Garurumon appear from your hand, you may place this card next to your Metal Garurumon card until Metal Garurumon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area at the end of the turn.	
KNIFE OF DAY 	NEW	Re-08t 	Preparation Phase		Blue		Program							Draw 5 cards from the top of your Net Ocean, and add to your hand any cards belonging to the category 'Chosen Children' or the group 'Infected Digimon'. Shuffle the remaining cards back into your Net Ocean. After 2 turns, send this card to the Dark Area.	
Piyomon 	NEW	Re-09t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Chick 	Vaccine	WG	A	350	240	140	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "sky". 	III10 IV10 P10 U10
Hououmon 	NEW	Re-10t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Holy Beast 	Vaccine	WG	A	570	540	490	(S)Add 540 to the attack power of your Herakle Kabuterimon. (O)When you have a 'Takenouchi Sora' card on your sheet, you may place 2 support Digimon. 	III40 IV30 P20 U10
Takenouchi Sora (1)	NEW	Re-11t 	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue	Chosen Children	Program							You can use this card when your points are 80 and below. Add one of the Digimon cards currently stacked on your point gauge to your hand (this effect cannot be used to add to your hand the card that was placed on the point gauge at the start of the game). If this card was used to make Hououmon appear from your hand, you may place this card next to your Hououmon card until Hououmon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area immediately after use.	
Excitement-building Hot Springs 	NEW	Re-12t 	Evolution Phase (O)This card cannot be discarded by you. 		Blue		Field							At the start of the Point Calculation Phase, regain 10 of your points if there is any card belonging to the category 'Chosen Children' on either your or the opponent's sheet, and when both players' Digimon are either Level III or Level IV. Send this card to the Dark Area after 5 turns, or when another Field Option card turns face-up in your slots.	
Tentomon 	NEW	Re-13t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Insect 	Vaccine	Nsp	A	330	260	180	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "sky". 	III10 IV10 P10 U10
Herakle Kabuterimon 	NEW	Re-14t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Insect 	Vaccine	Nsp	B	580	550	490	(S)Add 550 to the attack power of your Hououmon. (O)When you have an 'Izumi Koshiro' card on your sheet, you may draw up to 2 cards from your Net Ocean at the start of the battle.	III40 IV30 P20 U10
Izumi Koshiro (1) 	NEW	Re-15t 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Chosen Children	Program							Invalidate one of the Program or Field Option cards used by the opponent before it takes effect, and send it to the Dark Area. If this card was used to make Herakle Kabuterimon appear from your hand, you may place this card next to your Herakle Kabuterimon card until Herakle Kabuterimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area immediately after use.	
Excited Koshiro 	NEW	Re-16t 	Battle Phase		Blue		Program							Draw 9 cards from the top of your Net Ocean, and add to your hand the card 'Dancing Time!!', or any cards belonging to the category 'Chosen Children' (2 cards max). Shuffle the remaining cards back into your Net Ocean. Stack this card onto your point gauge immediately after use.	
Palmon 	NEW	Re-17t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Plant 	Data	Nsp	B	350	220	150	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "underground". 	III10 IV10 P10 U10
Rosemon 	NEW	Re-18t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Fairy 	Data	WG	C	580	500	380	(S)Add 500 to the attack power of your Vikemon. (O)When you have a 'Tachikawa Mimi' card on your sheet, the opponent cannot use the effects of Option cards to cause the battle to end in a draw. 	III40 IV30 P20 U10
Tachikawa Mimi (1)	NEW	Re-19t 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Chosen Children	Program							When you lose the battle, send the top 10 cards of the opponent's Net Ocean to the Dark Area. If this card was used to make Rosemon appear from your hand, you may place this card next to your Rosemon card until Rosemon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area at the end of the battle phase.	
Dancing Time!! 	NEW	Re-20t 	Evolution Phase 		Blue		Program							Both players check their point gauges at the start of the Battle Phase; the player with more points loses 10 points, and the player with less points regains 10 points. If both players have an equal amount of points, both players regain 10 points. Send this card to the Dark Area after 3 turns.	
Gomamon 	NEW	Re-21t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Marine Animal 	Vaccine	DS	A	340	250	140	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "underwater". 	III10 IV10 P10 U10
Vikemon 	NEW	Re-22t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Beast Man 	Vaccine	DS	C	630	560	400	(S)Add 560 to the attack power of your Rosemon. (O)When you have a 'Kido Jo' card on your sheet, add 10 to the opponent's Lost Points. 	III40 IV30 P20 U10
Kido Jo (1)	NEW	Re-23t 	Battle Phase (O)You may only place one of this card in your slots. 		Blue	Chosen Children	Program							For the turn during which this card is used, both you and the opponent become unable to regain any points. If this card was used to make Vikemon appear from your hand, you may place this card next to your Vikemon card until Vikemon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area after 2 turns.	
I'm Here! 	NEW	Re-24t 	Battle Phase		Blue		Program							Send 1 card from your hand to the Dark Area. Change any mention of 'you and the opponent', 'yours or the opponent's', or 'both players' on your Program Option cards to either 'you/your' or 'the opponent/the opponent's'. Send this card to the Dark Area at the end of the turn. 	
Patamon 	NEW	Re-25t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue	Partner	Mammal 	Vaccine	WG	A	300	270	180	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "sky". 	III10 IV10 P10 U10
Seraphimon 	NEW	Re-26t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Seraph 	Vaccine	WG	A	600	530	440	(S)Add 530 to the attack power of your Holydramon. (S)When you have a 'Takaishi Takeru' card on your sheet, add 900 to your attack power when facing a Virus attribute Digimon. 	III40 IV30 P20 U10
Takaishi Takeru (1)	NEW	Re-27t 	Preparation Phase (O)You may only place one of this card in your slots.		Blue	Chosen Children	Program							Send one of the face-down cards in the opponent's slots to the Dark Area, without looking at its contents. If this card was used to make Seraphimon appear from your hand, you may place this card next to your Seraphimon card until Seraphimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area immediately after use. 	
Innocent Smile 	NEW	Re-28t 	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue		Program							Send 2 cards from your hand to the Dark Area. During the next turn's Preparation Phase, after adjusting your hand as per normal, you may adjust your hand one additional time (one time max). Send this card to the Dark Area at the end of the next turn.	
Tailmon 	NEW	Re-29t 	Level III Digimon (Nature Spirits) + OOO 	IV	Blue	Partner	Holy Beast 	Vaccine	Nsp	A	400	360	210	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)Has the ability "grappling". 	III20 IV10 P10 U10
Holydramon 	NEW	Re-30t 	At the start of the battle, send 2 cards containing the word 'Chosen' in their category from your hand to the Dark Area, and make this card appear from your hand. 	Ultimate	Blue	Partner	Holy Dragon 	Vaccine	WG	A	620	580	430	(S)Add 580 to the attack power of your Seraphimon. (O)When you have a 'Yagami Hikari' card on your sheet, the opponent loses its special abilities. 	III40 IV30 P20 U10
Yagami Hikari (1)	NEW	Re-31t 	Battle Phase (O)You may only place one of this card in your slots. 		Blue	Chosen Children	Program							The battle ends in a draw. If this card was used to make Holydramon appear from your hand, you may place this card next to your Holydramon card until Holydramon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). Send this card to the Dark Area immediately after use.	
Unusual Friends 	NEW	Re-32t 	Preparation Phase		Blue		Program							Change your Digimon's attribute to become the same as the opponent's. If the Digimon whose attribute was changed undergoes evolution, fusion, or appearance, the Digimon resulting from that evolution, fusion, or appearance inherits the changed attribute. Send this card to the Dark Area at the end of the turn.	
Meicoomon (1) 	NEW	Re-33t 	When you have a 'Mochizuki Meiko' card on your sheet, make this card appear from your hand (during battle only). 	IV	Blue	Partner	Unknown 	Unknown	Nsp	C	350	320	250	(S)When supporting a Partner Digimon, draw 3 cards and add them to your hand. (O)When this Digimon loses the battle, add the 'Mochizuki Meiko' card on your sheet to your hand. 	III10 IV10 P10 U10
Meicrackmon Vicious Mode 	NEW	Re-34t 	When the opponent does not have a Meicoomon card on their sheet, make this card appear from your hand (only during battle; if a Meicoomon card gets placed onto the opponent's sheet, send this Digimon to the Dark Area).	Perfect	Blue	Infected Digimon	Unknown 	Unknown	UK	A	560	420	310	The opponent gains the group 'Infected Digimon'. (O)When you win the battle, stack the opponent's Digimon (excluding Level III) onto their point gauge. 	III20 IV20 P20 U10
Mochizuki Meiko 	NEW	Re-35t 	Evolution Phase (O)You may only place one of this card in your slots.		Blue	Chosen Children	Program							At the start of the battle phase, draw the top 10 cards of your Net Ocean, and choose any 2 cards to add to your hand. Shuffle the rest of the cards back into your Net Ocean. After 2 turns, stack this card face-up onto your point gauge.	
The Reason Behind the Transformation 	NEW	Re-36t 	Battle Phase		Blue		Program							Stack this card onto your Digimon, which gains the group 'Infected Digimon'. After that, when facing an opponent that does not belong to the group 'Infected Digimon', add 600 to your attack power. Send this card to the Dark Area when the Digimon this card is stacked onto is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Kuwagamon 	NEW	Re-37t 	Level III Digimon (Nature Spirits/Metal Empire) + XX	IV	Blue	Infected Digimon	Insect 	Virus	Nsp	C	470	390	300	(S)Add 390 to the attack power of Infected Digimon. (O)Has the ability "sky". (O)For every card you discard from your Net Ocean, add 100 to your attack power (3 cards max). 	III20 IV10 P10 U10
Omegamon (2)	NEW	Re-38t 	War Greymon + Metal Garurumon War Greymon + Fuse Into the Ultimate Digimon! Metal Garurumon + Fuse Into the Ultimate Digimon! 	Ultimate	Blue	Partner	Holy Knight 	Vaccine	VB	A	880	880	780	Cannot lose its special abilities. (O)For every card in your hand, add 300 to your attack power. (O)Cannot receive the effects of the opponent's Option cards. 	III40 IV30 P20 U10
Alphamon 	NEW	Re-39t 	When you have a card belonging to the category 'Mysterious Man' in your slots, make this card appear from your hand. 	Ultimate	Red		Holy Knight 	Vaccine	VB	A	980	990	640	Cannot lose its special abilities. (O)For every card in the opponent's hand, add 300 to your attack power. 	III40 IV30 P20 U10
Fuse into the Ultimate Digimon! 	NEW	Re-40t 	Preparation Phase (O)Send this card face-down from your slot to your Power box. (O)You may only place one of this card in your slots. 		Blue		Program							Change your Digimon's attribute to become the same as the opponent's. If the Digimon whose attribute was changed undergoes evolution, fusion, or appearance, the Digimon resulting from that evolution, fusion, or appearance inherits the changed attribute. (O)The Digimon that fused with the use of this card cannot have its A go to zero as a result of the opponent's attack C, and during battle, can invalidate the opponent's Program Option cards before they take effect. Send this card to the Dark Area at the end of the turn 	
The Ultimate Clash!! 	NEW	Re-41t 	Battle Phase		Blue		Program							You can use this card when your Digimon is Ultimate level. When the opponent is an Ultimate level, add to your Digimon's attack power 800 if its attack is A, 500 if its attack is B, or 300 if its attack is C. Send this card to the Dark Area at the end of the Battle Phase.	
Leomon 	NEW	Re-42t 	Only when your Digimon is Meicoomon, make this card appear from your hand (during battle only).(O)After appearance, move Meicoomon into your support box. 	IV	Blue		Beast Man 	Vaccine	Nsp	A	500	440	330	(S)Add 440 to the attack power of your Meicoomon. (O)When Meicoomon is in your support box, add 500 to your attack power. 	III20 IV10 P10 U10
Orgemon 	NEW	Re-43t 	Level III Digimon (Nightmare Soldiers) + XX	IV	Blue	Infected Digimon	Oni 	Virus	DA	C	510	440	220	(S)Add 440 to the attack power of Infected Digimon. (O)Has the ability "grappling". (O)If the opponent does not belong to the group 'Infected Digimon', add 300 to your attack power.  	III20 IV10 P10 U10
Imperialdramon 	NEW	Re-44t 	When you have a card belonging to the category 'Mysterious Man' in your slots, make this card appear from your hand. 	Ultimate	Blue	Infected Digimon	Ancient Dragon 	Virus	DA	C	660	580	410	(O)At the start of the battle, send all of the cards in the opponent's slots to the Dark Area. 	III30 IV30 P20 U10
Imperialdramon Fighter Mode 	NEW	Re-45t 	When your Digimon is Imperialdramon and the opponent is an Ultimate level, make this card appear from your hand (during battle only).	Ultimate	Blue	Infected Digimon	Ancient Dragon Man 	Virus	DA	B	700	620	480	(O)Send all of the opponent's support Digimon to the Dark Area. 	III40 IV30 P20 U10
The Anguish of a Chosen One 	NEW	Re-46t 	Battle Phase 		Blue		Program							Change the effects written on all of the face-up Program Option cards belonging to the 'Chosen Children' category in the opponent's slots to "Effects: During battle, halve your Digimon's attack power.". Send this card to the Dark Area after 3 turns.	
Aim for the Strongest Evolution! 	NEW	Re-47t 	Evolution Phase (O)Send this card face down from your hand or slot to your power box.		Blue		Program							Send 3 cards from your hand to the Dark Area. Ignore the appearance requirements and make appear an Ultimate level Digimon that was placed in your evolution box. Send this card to the Dark Area immediately after use.	
Hackmon (1) 	NEW	Re-48t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Small Dragon 	Data	ME	B	410	380	220	(O)You can make A your attack regardless of the opponent's battle type. 	III20 IV10 P10 U10
Jesmon (1)	NEW	Re-49t 	When your Digimon is Hackmon and the opponent is an Ultimate level, make this card appear from your hand (during battle only). 	Ultimate	Blue		Holy Knight 	Data	ME	A	950	730	560	(O)For every face-down card in your slots, add 300 to your attack power. 	III40 IV30 P20 U20
That Nostalgic Land 	NEW	Re-50t 	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field							During battle, add 400 to the attack power of your Digimon belonging to the group 'Infected Digimon'. Additionally, when you have a card belonging to the category 'Mysterious Man' face-up in your slots, treat this card as your Slot 4 and Slot 5, where you can set and use up to two more Option cards. Send this card to the Dark Area when another Field Option card turns face-up in your slots.	
Future Potential!! 	NEW	Re-51t 	Evolution Phase (O)Send this card face-down from your hand or slot to your Power box. 		Blue		Program							Send 2 cards from your hand to the Dark Area. Ignore the evolution requirements and evolve your Digimon into a Digimon of the next level. Send this card to the Dark Area immediately after use.	
Privileges of Being a Child 	NEW	Re-52t 	Battle Phase		Blue		Program							Send 1 card from your hand to the Dark Area. At the start of the Point Calculation Phase, shuffle the cards in your Dark Area back into your Net Ocean. Send this card to the Dark Area at the end of the turn. 	
Mugendramon 	NEW	Re-53t 	When you have a card belonging to the category 'Mysterious Man' in your slots, make this card appear from your hand. 	Ultimate	Blue	Infected Digimon	Machine 	Virus	ME	C	620	580	460	(O)At the start of the battle, send the top 10 cards of the opponent's Net Ocean to the Dark Area. 	III30 IV30 P20 U10
Bakumon 	NEW	Re-54t 	Unless this Digimon is replaced with another Level III Digimon, it cannot be sent to the Dark Area.	III	Blue		Holy Beast 	Vaccine	Nso	A	350	280	160	(O)If the opponent's attribute matches yours, add 300 to your attack power. 	III10 IV10 P10 U10
Lost Memories 	NEW	Re-55t 	Battle Phase 		Blue		Program							Send 1 card from your hand to the Dark Area. Send your or the opponent's Ultimate level Digimon to the Dark Area, and revert it to the Level III Digimon that it was before evolution. Send this card to the Dark Area immediately after use. 	
From Within the Forest... 	NEW	Re-56t 	Preparation Phase 		Blue		Program							Check the contents of your Dark Area, and if there are any Meicoomon or Meicrackmon Vicious Mode cards, add them to your hand (1 card max). Shuffle the remaining cards back into your Dark Area. Send this card to the Dark Area at the end of the Preparation Phase.	
The Hot, Furious Metal Storm!! 	NEW	Re-57t 	Battle Phase		Blue		Program							You can use this card when your Digimon is Perfect or Ultimate level. Add 500 to the attack power of your Cyborg type and Machine type Digimon. If the opponent Digimon's attribute is the same as yours, add 800 to your attack power instead. Send this card to the Dark Area at the end of the Battle Phase.	
I Want to Eat More of Sora's Meatballs 	NEW	Re-58t 	Battle Phase 		Blue		Program							When there is a 'Takenouchi Sora' card on the opponent's sheet, halve the opponent's attack power. When there is a 'Takenouchi Sora' card on your sheet, draw 3 cards from the top of your Net Ocean. Send this card to the Dark Area at the end of the Battle Phase.	
You're My Rival!! 	NEW	Re-59t 	Battle Phase 		Blue		Program							You can use this card when your Digimon is non-Level III. Mark out one of the opponent's Digimon at the same level as your Digimon (it can be a Digimon that is not your current opponent in the Digimon Box). After that, your Digimon when you did the marking out and the opponent's Digimon that you marked out develop a 'rivalry', and the loser of a battle between the two Digimon is stacked onto the point gauge. At the end of the turn during which either Digimon gets stacked onto the point gauge.	
The Mysterious Man's Manipulations 	NEW	Re-60t 	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue	Mysterious Man	Program							When your Digimon loses a battle, add it to your hand instead of sending it to the Dark Area. When this card is removed from its slot due to the effects or abilities of the opponent, you may send 5 cards from your Net Ocean to the Dark Area and allow this card to remain in its slot instead. Send this card to the Dark Area at the end of the turn when you reach the end of your lifespan.	
