Name	Set	ImageFile	Evo/Activation	Level	Frame	Group	Type	Attribute	Field	AT	AP	BP	CP	Abilities	LostPoint
Dagomon 	St13	St-908 	Gesomon + Winning Percentage: 40%! Depthmon + Winning Percentage: 40%! Sorcerimon + Winning Percentage: 40%!	Perfect	Blue 		Aquatic Beast Man 	Virus	DS	A	520	470	370	(O)For every Digimon with 'Aquatic' in its type on both your and your opponent's sheets, add 250 to your attack power (including support Digimon).	III30 IV20 P10 U10
Zudomon 	St13	St-909 	Ikkakumon + Winning Percentage: 40%! Depthmon + Winning Percentage: 40%! Mojyamon + Winning Percentage: 40%!	Perfect	Blue 		Marine Animal 	Vaccine	DS	A	550	430	350	(O)For every Digimon on both sides' sheets with the ability "underwater", add 200 to your attack power (including Support Digimon).	III30 IV20 P10 U10
Petaldramon 	St13	St-910 	Arbormon + Winning Percentage: 40%! Mojyamon + Winning Percentage: 40%! When you win the battle, your opponent takes the lost points of a Perfect. 	Hybrid	Blue 		Plant 	Variable (same as the opponent)	Nsp	C	640	580	460	For every Plant or Insect type Digimon card, or card belonging to the 'food' category on both side's sheets, add 200 to your attack power (excluding Support Digimon).	III30 IV20 P20 U10
Fairimon 	St13	St-911 	Plotmon + OO Palmon + OO When you win in battle, your opponent takes the lost points of a Level IV.	Hybrid	Blue 		Fairy 	Variable (same as the opponent)	Nsp	A	480	460	440	(O)Has the ability "sky". (O)You can make your attack A or C regardless of the opponent's battle type. 	III20 IV10 P10 U10
Ancient Volcamon 	St13	St-912 	Volcamon + Evolution Ancient Insekimon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Ore 	Virus	ME	A	780	640	580	For every Digimon with the ability "grappling", or Hybrid level on your sheet, add 300 to your attack power (including Support Digimon).	III20 IV20 P20 U20
Ancient Irismon 	St13	St-913 	Shutumon + Evolution Ancient Fairimon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Bird Man 	Vaccine	WG	C	720	700	580	For every Digimon belonging to Wind Guardians, or Hybrid level on your sheet, add 300 to your attack power (including Support Digimon).	III20 IV20 P20 U20
Ancient Mermaimon 	St13	St-914 	Mermaimon + Evolution Ancient Ranamon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Aquatic Beast Man 	Data	DS	A	720	670	610	For every Digimon belonging to Deep Savers, or Hybrid level on your sheet, add 300 to your attack power (including Support Digimon).	III20 IV20 P20 U20
Ancient Troiamon 	St13	St-915 	Petaldramon + Evolution Ancient Jyureimon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Plant 	Data	Nsp	A	700	680	600	For every Hybrid level on your sheet, as well as Plant type Digimon or cards belonging to the Food category on both sheets, add 200 to your attack power (including Support Digimon).	III20 IV20 P20 U20
Ancient Megatheriumon 	St13	St-916 	Zudomon + Evolution Ancient Dagomon + Evolution Ancient (O)At the end of the turn after the turn during which fusion took place, send this card to the Dark Area.	Ultimate	Blue 	Warrior Ten	Ancient Beast 	Data	DS	B	750	680	600	For every Digimon that belongs to Deep Savers, has the ability "underwater", or is a Hybrid level on both your and your opponent's sheets, add 200 to your attack power (including support Digimon).	III20 IV20 P20 U20
Beowolfmon 	St13	St-917 	Jogress Evolution Garummon + Wolfmon Wolfmon + Were Garurumon When you win the battle, your opponent takes the lost points of an Ultimate.	Hybrid	Blue	Fusion Form	Warrior 	Variable (same as the opponent)		C	770	630	620	A will not go to zero due to the effects of attack C. For every Digimon on your sheet that belongs to the 'Warrior Ten', add 300 to your attack power. (O)When facing a Digimon that belongs to the 'Warrior Ten', add 400 to your attack power. 	III40 IV20 P10 U10
Mode Selector 	St13	St-918 	Evolution Phase (O)Discard two cards from your hand, and move this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Item 							(O)Evolve your Digimon into a Digimon of the next level, or a Hybrid level Digimon, with Winning Percentage: 40%! in its evolution requirements. (O)You can make your Digimon evolve/fuse/appear into a Digimon with the same name plus 'Mode' in its name (using this card does not count as 'ignoring the requirements').	
Omega Blade 	St13	St-919 	Battle Phase (O)Discard four cards from your hand and place this card in your support box (1 card max). (O)Cannot receive the effects of 'being invalidated' or 'cannot receive the effects of Option cards'.		Blue	Weapon/Sword/Holy Sword	Item 							(O)When you win the battle, send the opponent's Digimon to the Dark Area, including their Level III Digimon (ignoring its evolution requirements). If the opponent cannot place a new Level III Digimon in their Digimon Box by the next preparation phase, they lose the game. (O)This card can only be used by an Ultimate level Digimon with the words 'Dragon Man' in its type, and is Vaccine attribute. (O)At the end of the turn, stack this card onto your point gauge, and directly reduce your points by 30.	
Blutgang 	St13	St-920 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Sword/Holy Sword	Item 							(O)When there are no empty slots on the opponent's sheet, send one of the opponent's Digimon to the Dark Area. (O)This card can only be used when your Digimon is a Dukemon: Crimson Mode, or an Ultimate level with the ability "proud". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Fenrir Sword 	St13	St-921 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Sword 	Item 							(O)Check the contents of your opponent's hand, and if their hand contains 2 or more Option cards, add 500 to your attack power. (O)This card can only be used when your Digimon is a Valkyrimon, or an Ultimate level with the ability "proud". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Pile Bunker 	St13	St-922 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon	Item 							(O)Add 300 to the attack power of your Digimon with the ability "proud", and if you win the battle, send the top 16 cards of the opponent's Net Ocean to the Dark Area. (O)This card can only be used when your Digimon is a Lord Knightmon, or an Ultimate level. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Spear of Conviction 	St13	St-923 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Spear	Item 							(O)When there are two or more Virus attribute Digimon on the opponent's sheet (including support Digimon), immediately reduce the opponent's points by 20. (O)This card can only be used when your Digimon is a Lowemon, or an Ultimate or Hybrid level with the ability "proud". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Balmung 	St13	St-924 	Battle Phase (O)You may only use one of this card on each of your Digimon. (O)Send the top 3 cards of your Net Ocean to the Dark Area.		Blue	Weapon/Spear 	Item 							(O)Add 200 to the attack power of your Digimon with the word 'Knight' in its type (if your Digimon is Chaos Dukemon, instead of 200, add 600 to your attack power). (O)This card can only be used when your Digimon is an Ultimate level with the ability "proud". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Strength Plug-In U 	St13	St-925 	Battle Phase (O)You may only place one of this card in your slots.		Blue	Plug-In	Item 							(O)Change your level to Ultimate level. After that, add 600 to all of your basic A, B, and C attack powers. (O)This card cannot be used when your Digimon is a Hybrid level or D-Reaper. (O)At the end of the turn, stack this card together with the Digimon that became Ultimate level with the use of this card onto your point gauge (even if that Digimon is not in the Digimon box).	
Transcendental Plug-In Z 	St13	St-926 	Evolution Phase (O)Send this card face-down from your Option slot to your Evolution Requirements box.		Blue	Plug-In	Item 							(O)Fuse your Fusion Form Digimon into a Hybrid level Digimon with 'Wind to Flame and Ice to Sword' or 'Darkness to Light and Thunder to Cannon' in its fusion requirements. (O)After fusion, choose two cards from your hand and send them to the Dark Area. (O)At the end of the turn during which this card was used, send it to the Dark Area. 	
Sharpness Claymore 	St13	St-927 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Weapon/Sword 	Item 							(O)When the opponent Digimon's name or type does not contain the words 'Ancient', 'Mode', or 'Knight' (excluding Knightmon), triple your attack power. (O)This card can only be used when your Digimon is an Ancient Garurumon, or is an Ultimate or Hybrid level with the ability "proud". (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan). 	
Volcano Armor 	St13	St-928 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue	Armor	Item 							(O)Add 400 to the C attack power of your Digimon with the ability "grappling". (O)This card can only be used when your Digimon's name contains 'Volca', or is a Perfect or Ultimate level Digimon. (O)This card remains in its slot and continues its effects until you discard it or it is invalidated, or when your Digimon is sent to the Dark Area (including when it evolves or reaches the end of its lifespan).	
Winning Percentage: 40%! 	St13	St-929 	Evolution Phase (O)Send this card face-down from your hand or Option slot to the Evolution Requirements box.		Blue	Winning Percentage 	Program 							(O)Evolve your Digimon into a Digimon of the next level, or a Hybrid level Digimon with Winning Percentage: 40%! in its evolution requirements.	
Winning Percentage: 60%! 	St13	St-930 	Evolution Phase (O)Send this card face-down from your hand or Option slot to the Evolution Requirements box.		Blue	Winning Percentage 	Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%!, or Jogress Evolution in its evolution requirements. In the case of Jogress Evolution, treat this card as one of the component Digimon.	
Winning Percentage: 80%! 	St13	St-931 	Evolution Phase (O)Send this card face-down from your hand or Option slot to the Evolution Requirements box.		Blue	Winning Percentage 	Program 							(O)Evolve your Digimon into a Digimon of the next level with Winning Percentage: 40%!, Winning Percentage: 60%!, or Winning Percentage: 80%! in its evolution requirements. (O)After evolution, choose two cards from your hand and send them to the Dark Area.	
Winning Percentage: 80%! (1) 	St13	St-932 	Evolution Phase (O)Send this card face-down from your hand or Option slot to the Evolution Requirements box.		Blue	Winning Percentage 	Program 							(O)Evolve your Digimon into a Digimon of the next level or a Hybrid level Digimon with Winning Percentage: 40%!, Winning Percentage: 60%!, or Winning Percentage: 80%! in its evolution requirements. (O)After evolution, choose two cards from your hand and send them to the Dark Area.	
Knight's Proud 	St13	St-933 	Battle Phase (O)You may only use one of this card on each of your Digimon.		Blue		Program 							(O)For every card in your and your opponent's slots with 'Sword' or 'Spear' in their category, add 200 to the attack power of your Digimon with the ability "proud". (O)This card cannot be used when your Digimon is Level III or a D-Reaper. )(O)At the end of the turn during which this card was used, send it to the Dark Area.	
Evolution Ancient 	St13	St-934 	Evolution Phase (O)Discard one card from your hand, and send this card face-down from your hand or slot to the Evolution Requirements box.		Blue		Program 							(O)Fuse your Digimon into a Digimon with 'Evolution Ancient' in its fusion requirements. (O)Ignore the fusion/appearance requirements and make your Digimon fuse/appear into a Digimon belonging to the Warrior Ten with the same name as your Digimon.	
Old Bloodline 	St13	St-935 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box, and send it to the Dark Area at the end of the turn.		Blue		Program 							(O)Evolve your Digimon into a Digimon of the next level, or Hybrid level Digimon with Winning Percentage: 40%! in its evolution requirements. (O)While this card is in your evolution requirements box, add 300 to the attack power of all your Digimon belonging to the Warrior Ten. 	
Spirit Revenger 	St13	St-936 	Point Calculation Phase (O)You may only place one of this card in your slots.		Blue		Program 							(O)When your Digimon belonging to the Warrior Ten loses a battle, send that Digimon to the Dark Area and send a Hybrid level Digimon (excluding Fusion Form and Transcendent Form) from your hand to your Digimon box. After that, both you and your opponent return to the start of the battle phase. (O)Send this card to the Dark Area immediately after use.	
Invitation to the Ancients 	St13	St-937 	Evolution Phase (O)Send this card face-down from your hand or slot to the Evolution Requirements box, and send it to the Dark Area at the end of the turn.		Blue		Program 							(O)Ignore the fusion/appearance requirements and make your Perfect level Digimon evolve into a Warrior Ten Digimon. The Warrior Ten Digimon that evolved with the use of this card is sent to the Dark Area at the end of the turn. (O)After evolution, choose five cards from your hand and send them to the Dark Area.	
Noble Arena 	St13	St-938 	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field 							(O)Add the special ability "the opponent cannot use or place support Digimon into their support box" to the abilities field of your Digimon belonging to Royal Knights. (O)While this card remains in its slot and continues its effects until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
Frontier 	St13	St-939 	Evolution Phase (O)This card cannot be discarded by you.		Blue		Field 							(O)Add the special ability "you can move one Warrior Ten or Hybrid level Digimon from your hand to your support box and add the amount of their basic A attack to your attack power (1 card max)" to the abilities field of your Digimon belonging to the Warrior Ten. (O)While this card remains in its slot and continues its effects until it is invalidated, when another Field Option card turns face-up in your slots, send this card to the Dark Area.	
